Species	Status	min_age	max_age
Saldonia_insolita	extinct	145	152.1
Shartegocimex_rasnitsyni	extinct	145	152.1
Shartegocimex_distans	extinct	145	152.1
Shartegocorpus_paranotalis	extinct	145	152.1
Siphonophoroides_orapaensis	extinct	89.8	93.9
Ilerdocossus_pulcherrima	extinct	125	129.4
Aleyrodoidea	extinct	125	129.4
Geocorisae	extinct	125	129.4
Acocephalites_breddini	extinct	125	129.4
Cratopelocoris_carpinteroi	extinct	112.03	122.46
Cratonerthra_estevezae	extinct	112.03	122.46
Ilerdocossus_hui	extinct	125.45	130
Ilerdocossus_beipiaoensis	extinct	125.45	130
Ilerdocossus_exiguus	extinct	125.45	130
Miracossus_ingentius	extinct	125.45	130
Ilerdocossus_pingquanensis	extinct	125.45	130
Colossocossus_loveridgei	extinct	112.03	122.46
Colossocossus_rugosa	extinct	112.03	122.46
Parawonnacottella_penneyi	extinct	112.03	122.46
Baeocossus_finchae	extinct	112.03	122.46
Eomatsucoccus_andrewi	extinct	130	136.4
Matsucoccidae	extinct	89.8	93.9
Cicadellidae	extinct	130	136.4
Ildavia_incompleta	extinct	130	136.4
Valdiscytina_picta	extinct	130	136.4
Heteroptera	extinct	130	136.4
Aphrophora_angusta	extinct	41.3	47.8
Telmatrechus_defunctus	extinct	47.8	56
Diatomyzus_eocaenicus	extinct	47.8	56
Siphonophoroides_breineri	extinct	47.8	56
Siphonophoroides_breineri	extinct	47.8	56
Aphidoidea	extinct	47.8	56
Siphonophoroides_magnalata	extinct	47.8	56
Cydnopsis_meunieri	extinct	40.4	48.6
Cydnopsis_nana	extinct	40.4	48.6
Teleocydnus_auriculatus	extinct	56	59.2
Coptosoma_eocenica	extinct	56	59.2
Asopus_puncticollis	extinct	56	59.2
Doryderes_laticollis	extinct	56	59.2
Pycanum_vanvollenhoveni	extinct	56	59.2
Pycanum_griseum	extinct	56	59.2
Deryeuma_primordialis	extinct	56	59.2
Rihana_beauchampi	extinct	56	59.2
Meuniera_haupti	extinct	56	59.2
Dictyophara_scudderi	extinct	56	59.2
Aphrophora_maculata	extinct	56	59.2
Bythoscopus_pulcher	extinct	56	59.2
Tettigoniella_chazei	extinct	56	59.2
Hammapteryx_eocenicus	extinct	56	59.2
Lithopsis_lineatus	extinct	56	59.2
Lithopsis_punctinervis	extinct	56	59.2
Heteroptera	extinct	5.333	11.608
Homoptera	extinct	5.333	11.608
Ligavena_gracilipes	extinct	112.03	122.46
Homopterulum_jelli	extinct	112.03	122.46
Scarites_femoratus	extinct	112.03	122.46
Aspidiotinae	extinct	20.44	23.03
Bythoscopus_lapidescens	extinct	46.2	50.3
Tettigonia_obtecta	extinct	46.2	50.3
Delphax_senilis	extinct	46.2	50.3
Aphana_atava	extinct	46.2	50.3
Pachymerus_petrensis	extinct	46.2	50.3
Hammapteryx_lepidoides	extinct	46.2	50.3
Notonecta_xyphiale	extinct	125.45	130
Notonecta_xyphiale	extinct	125.45	130
Petrolystra_gigantea	extinct	33.9	37.2
Petrolystra_heros	extinct	33.9	37.2
Saldonia_insolita	extinct	145	152.1
Lithopsis_fimbriata	extinct	46.2	50.3
Oliarites_terrentula	extinct	46.2	50.3
Cixius_hesperidum	extinct	46.2	50.3
Lystra_richardsoni	extinct	46.2	50.3
Aphana_rotundipennis	extinct	46.2	50.3
Fulgora_granulosa	extinct	46.2	50.3
Acocephalus_adae	extinct	46.2	50.3
Corizus_guttatus	extinct	46.2	50.3
Corizus_guttatus	extinct	46.2	50.3
Lyctocoris_terreus	extinct	46.2	50.3
Procydnus_mamillanus	extinct	46.2	50.3
Stenopelta_punctulata	extinct	46.2	50.3
Cyrtomenus_concinnus	extinct	46.2	50.3
Teleoschistus_antiquus	extinct	23.03	33.9
Sbenaphis_quesneli	extinct	23.03	33.9
Cicada_grandiosa	extinct	33.9	37.2
Eurygaster_granulosus	extinct	28.4	33.9
Cydnus_brevicollis	extinct	28.4	33.9
Cydnus_armiger	extinct	28.4	33.9
Cydnus_solutus	extinct	28.4	33.9
Cydnus_parvus	extinct	28.4	33.9
Cydnus_atavinus	extinct	28.4	33.9
Cydnopsis_haidingeri	extinct	28.4	33.9
Cydnus_maximus	extinct	28.4	33.9
Cydnus_acriscutatus	extinct	28.4	33.9
Cydnus_brevicrassus	extinct	28.4	33.9
Cydnus	extinct	28.4	33.9
Brachypelta_retrita	extinct	28.4	33.9
Eusarcoris_pinguis	extinct	28.4	33.9
Eusarcoris_prodromus	extinct	28.4	33.9
Eusarcoris_humilis	extinct	28.4	33.9
Eusarcoris_nuda	extinct	28.4	33.9
Pentatoma_fatale	extinct	28.4	33.9
Eurydema_retrorsum	extinct	28.4	33.9
Pentatoma_venosum	extinct	28.4	33.9
Pentatoma_rigosum	extinct	28.4	33.9
Eusarcoris_mammillata	extinct	28.4	33.9
Heterogaster_radobojanus	extinct	28.4	33.9
Aphanus_contractus	extinct	28.4	33.9
Pachymerus_detectus	extinct	28.4	33.9
Heterogaster_sundgoviensis	extinct	28.4	33.9
Heterogaster_famosus	extinct	28.4	33.9
Aphrophora_pulchra	extinct	28.4	33.9
Aphrophora_pulchra	extinct	28.4	33.9
Cydnus_armiger	extinct	28.4	33.9
Cydnus_armiger	extinct	28.4	33.9
Cydnus_pygmaeus	extinct	28.4	33.9
Cydnus_sagittifer	extinct	28.4	33.9
Cydnus_dignus	extinct	28.4	33.9
Cydnus_dignus	extinct	28.4	33.9
Cydnus_solutus	extinct	28.4	33.9
Cydnus_tertiarius	extinct	28.4	33.9
Eusarcoris_mammillata	extinct	28.4	33.9
Acanthosoma_debile	extinct	28.4	33.9
Aphrophora_pinguicula	extinct	28.4	33.9
Deltocephalus_minutulus	extinct	28.4	33.9
Cydnus_armiger	extinct	28.4	33.9
Cydnus_cinctus	extinct	28.4	33.9
Aphanus_contractus	extinct	28.4	33.9
Aphanus_pulchellus	extinct	28.4	33.9
Diniella_fasciata	extinct	28.4	33.9
Nabis_maculata	extinct	28.4	33.9
Oligonila_foersteri	extinct	28.4	33.9
Cixius_vitreus	extinct	28.4	33.9
Ptyelus_marcatus	extinct	28.4	33.9
Aphrophora_dimidia	extinct	28.4	33.9
Cercopidae	extinct	28.4	33.9
Cydnus_armiger	extinct	28.4	33.9
Cydnus_tertiarius	extinct	28.4	33.9
Aphanus_pulchellus	extinct	28.4	33.9
Monophlebus_simplex	extinct	33.9	37.2
Siphonophoroides_pennatus	extinct	33.9	37.2
Siphonophoroides_pennatus	extinct	33.9	37.2
Siphonophoroides_pennatus	extinct	33.9	37.2
Siphonophoroides_antiqua	extinct	33.9	37.2
Geranchon_davisii	extinct	33.9	37.2
Geranchon_petrorum	extinct	23.03	33.9
Siphonophoroides_simplex	extinct	33.9	37.2
Siphonophoroides_pennatus	extinct	33.9	37.2
Siphonophoroides_lassa	extinct	33.9	37.2
Siphonophoroides_antiqua	extinct	33.9	37.2
Siphonophoroides_antiqua	extinct	33.9	37.2
Siphonophoroides_antiqua	extinct	33.9	37.2
Siphonophoroides_antiqua	extinct	33.9	37.2
Siphonophoroides_antiqua	extinct	33.9	37.2
Siphonophoroides_antiqua	extinct	33.9	37.2
Siphonophoroides_antiqua	extinct	46.2	50.3
Siphonophoroides_simplex	extinct	33.9	37.2
Siphonophoroides_simplex	extinct	33.9	37.2
Siphonophoroides_antiqua	extinct	33.9	37.2
Siphonophoroides_lassa	extinct	33.9	37.2
Siphonophoroides_antiqua	extinct	33.9	37.2
Siphonophoroides_antiqua	extinct	33.9	37.2
Aphidopsis_margarum	extinct	33.9	37.2
Siphonophoroides_antiqua	extinct	33.9	37.2
Siphonophoroides_antiqua	extinct	33.9	37.2
Siphonophoroides_simplex	extinct	33.9	37.2
Siphonophoroides_antiqua	extinct	33.9	37.2
Siphonophoroides_pennatus	extinct	33.9	37.2
Siphonophoroides_pennatus	extinct	33.9	37.2
Mindarus_scudderi	extinct	33.9	37.2
Mindarus_scudderi	extinct	33.9	37.2
Siphonophoroides_antiqua	extinct	33.9	37.2
Anconatus_dorsuosus	extinct	33.9	37.2
Siphonophoroides_pennatus	extinct	33.9	37.2
Mindarus_recurvus	extinct	33.9	37.2
Anconatus_niger	extinct	33.9	37.2
Necropsylla_rigida	extinct	33.9	37.2
Catopsylla_prima	extinct	33.9	37.2
Nyktalos_uhleri	extinct	33.9	37.2
Nyctophylax_vigil	extinct	33.9	37.2
Aphana_rotundipennis	extinct	46.2	50.3
Lystra_richardsoni	extinct	46.2	50.3
Lystra_richardsoni	extinct	46.2	50.3
Lystra_richardsoni	extinct	46.2	50.3
Lystra_leei	extinct	46.2	50.3
Fulgora_populata	extinct	46.2	50.3
Fulgora_obticescens	extinct	33.9	37.2
Dictyophara_bouvei	extinct	33.9	37.2
Cixius_proavus	extinct	33.9	37.2
Eoliarus_lutensis	extinct	46.2	50.3
Diaplegma_haldemani	extinct	33.9	37.2
Diaplegma_veterascens	extinct	33.9	37.2
Diaplegma_abductum	extinct	33.9	37.2
Diaplegma_venerabile	extinct	33.9	37.2
Diaplegma_occultorum	extinct	33.9	37.2
Diaplegma_ruinosum	extinct	33.9	37.2
Diaplegma_obdormitum	extinct	46.2	50.3
Florissantia_elegans	extinct	33.9	37.2
Planophlebia_gigantea	extinct	47.8	56
Elidiptera_regularis	extinct	33.9	37.2
Hammapteryx_reticulata	extinct	46.2	50.3
Lithopsis_fimbriata	extinct	46.2	50.3
Lithopsis_fimbriata	extinct	46.2	50.3
Lithopsis_elongata	extinct	46.2	50.3
Ficarasites_stigmaticum	extinct	46.2	50.3
Tettigonia_priscomarginata	extinct	46.2	50.3
Tettigonia_priscotincta	extinct	33.9	37.2
Tettigonia_priscovariegata	extinct	46.2	50.3
Agallia_lewisii	extinct	33.9	37.2
Agallia_lewisii	extinct	33.9	37.2
Agallia_flaccida	extinct	33.9	37.2
Agallia_instabilis	extinct	33.9	37.2
Agallia_abstructa	extinct	33.9	37.2
Gypona_cinercia	extinct	33.9	37.2
Jassus_latebrae	extinct	33.9	37.2
Thamnotettix_mutilata	extinct	46.2	50.3
Thamnotettix_gannetti	extinct	46.2	50.3
Thamnotettix_fundi	extinct	33.9	37.2
Cicadula_saxosa	extinct	46.2	50.3
Acocephalus_callosus	extinct	33.9	37.2
Jassopsis_evidens	extinct	33.9	37.2
Coelidia_columbiana	extinct	47.8	56
Coelidia_wyomingensis	extinct	48.6	55.8
Docimus_psylloides	extinct	33.9	37.2
Cercopites_umbratilis	extinct	46.2	50.3
Cercopites_calliscens	extinct	46.2	50.3
Cercopis_selwyni	extinct	41.3	56
Cercopis_astricta	extinct	46.2	50.3
Locrites_copei	extinct	33.9	37.2
Locrites_whitei	extinct	33.9	37.2
Locrites_copei	extinct	33.9	37.2
Palecphora_maculata	extinct	33.9	37.2
Palecphora_marvinei	extinct	33.9	37.2
Cercopis_suffocata	extinct	33.9	37.2
Palecphora_patefacta	extinct	46.2	50.3
Palecphora_communis	extinct	33.9	37.2
Palecphora_praevalens	extinct	33.9	37.2
Palecphora_inornata	extinct	33.9	37.2
Palecphora_praevalens	extinct	33.9	37.2
Palecphora_communis	extinct	33.9	37.2
Lithecphora_setigera	extinct	33.9	37.2
Lithecphora_diaphana	extinct	33.9	37.2
Lithecphora_unicolor	extinct	33.9	37.2
Lithecphora_murata	extinct	33.9	37.2
Prinecphora_balteata	extinct	33.9	37.2
Prinecphora_balteata	extinct	33.9	37.2
Palaphrodes_cincta	extinct	33.9	37.2
Palaphrodes_cincta	extinct	33.9	37.2
Palaphrodes_obscura	extinct	33.9	37.2
Palaphrodes_irregularis	extinct	33.9	37.2
Palaphrodes_obliqua	extinct	33.9	37.2
Palaphrodes_transversa	extinct	33.9	37.2
Palaphrodes_obscura	extinct	33.9	37.2
Palaphrodes_irregularis	extinct	33.9	37.2
Aphrophora	extinct	33.9	37.2
Clastoptera_comstocki	extinct	33.9	37.2
Corixidae	extinct	33.9	37.2
Corixidae	extinct	33.9	37.2
Notonectidae	extinct	33.9	37.2
Necygonus_rotundatus	extinct	46.2	50.3
Stenovelia_nigra	extinct	33.9	37.2
Telmatrechus_stali	extinct	47.8	56
Telmatrechus_parallelus	extinct	48.6	55.8
Gerridae	extinct	33.9	37.2
Eothes_elegans	extinct	33.9	37.2
Tagalodes_inermis	extinct	33.9	37.2
Piesma_rotunda	extinct	33.9	37.2
Dictyla_veterana	extinct	33.9	37.2
Eotingis_antennata	extinct	33.9	37.2
Closterocoris_elegans	extinct	33.9	37.2
Carmelus_gravatus	extinct	33.9	37.2
Carmelus_sepositus	extinct	33.9	37.2
Fuscus_faecatus	extinct	33.9	37.2
Poecilocapsus_fremontii	extinct	33.9	37.2
Poecilocapsus_fremontii	extinct	33.9	37.2
Poecilocapsus_veterandus	extinct	33.9	37.2
Poecilocapsus_veternosus	extinct	33.9	37.2
Poecilocapsus_tabidus	extinct	33.9	37.2
Poecilocapsus_ostentus	extinct	33.9	37.2
Poecilocapsus_ostentus	extinct	33.9	37.2
Capsus_obsolefactus	extinct	33.9	37.2
Capsus_lacus	extinct	33.9	37.2
Aporema_praestrictum	extinct	33.9	37.2
Hadronema_cinerescens	extinct	33.9	37.2
Lygaeus_stabilitus	extinct	33.9	37.2
Lygaeus_obsolescens	extinct	33.9	37.2
Lygaeus_stabilitus	extinct	33.9	37.2
Lygaeus_faeculentus	extinct	33.9	37.2
Lygaeidae	extinct	33.9	37.2
Lygaeidae	extinct	33.9	37.2
Lygaeidae	extinct	33.9	37.2
Lygaeidae	extinct	33.9	37.2
Lygaeidae	extinct	33.9	37.2
Lygaeidae	extinct	33.9	37.2
Lygaeidae	extinct	33.9	37.2
Geocoris_infernorum	extinct	33.9	37.2
Procrophius_communis	extinct	33.9	37.2
Procrophius_costalis	extinct	33.9	37.2
Procrophius_languens	extinct	33.9	37.2
Ligyrocoris_exsuctus	extinct	33.9	37.2
Stenopamera_tenebrosa	extinct	33.9	37.2
Stenopamera_subterrea	extinct	33.9	37.2
Catopamera_augheyi	extinct	33.9	37.2
Catopamera_bradleyi	extinct	33.9	37.2
Phrudopamera_wilsoni	extinct	33.9	37.2
Phrudopamera_chittendeni	extinct	33.9	37.2
Cholula_triguttata	extinct	46.2	50.3
Lithocoris_evulsus	extinct	33.9	37.2
Cophocoris_tenebricosus	extinct	33.9	37.2
Eucorites_serescens	extinct	33.9	37.2
Procoris_sanctaejohannis	extinct	33.9	37.2
Procoris_bechleri	extinct	33.9	37.2
Ctereacoris_primigenus	extinct	33.9	37.2
Trapezonotus_exterminatus	extinct	33.9	37.2
Trapezonotus_stygialis	extinct	33.9	37.2
Linnaea_holmesii	extinct	33.9	37.2
Linnaea_putnami	extinct	33.9	37.2
Linnaea_abolita	extinct	33.9	37.2
Linnaea_carcerata	extinct	33.9	37.2
Linnaea_evoluta	extinct	33.9	37.2
Linnaea_gravida	extinct	33.9	37.2
Rhyparochromus_verrillii	extinct	33.9	37.2
Tiromerus_torpefactus	extinct	33.9	37.2
Tiromerus_tabifluus	extinct	33.9	37.2
Lithochromus_gardneri	extinct	33.9	37.2
Lithochromus_obstrictus	extinct	33.9	37.2
Lithochromus_mortuarius	extinct	33.9	37.2
Lithochromus_extraneus	extinct	33.9	37.2
Coptochromus_manium	extinct	33.9	37.2
Prolygaeus_inundatus	extinct	33.9	37.2
Necrochromus_cockerelli	extinct	33.9	37.2
Necrochromus_labatus	extinct	33.9	37.2
Necrochromus_saxificus	extinct	33.9	37.2
Exitelus_exsanguis	extinct	33.9	37.2
Cryptochromus_letatus	extinct	33.9	37.2
Dysdercus_cinctus	extinct	33.9	37.2
Dysdercus_unicolor	extinct	33.9	37.2
Anasa_priscoputida	extinct	33.9	37.2
Achrestocoris_cinerarius	extinct	33.9	37.2
Phthinocoris_colligatus	extinct	33.9	37.2
Phthinocoris_lethargicus	extinct	33.9	37.2
Phthinocoris_languidus	extinct	33.9	37.2
Phthinocoris_petraeus	extinct	33.9	37.2
Piezocoris_peritus	extinct	33.9	37.2
Piezocoris_compactilis	extinct	33.9	37.2
Piezocoris_peremptus	extinct	33.9	37.2
Cacalydus_exstirpatus	extinct	33.9	37.2
Cacalydus_lapsus	extinct	33.9	37.2
Cydamus_robustus	extinct	33.9	37.2
Parodarmistus_abscissus	extinct	33.9	37.2
Parodarmistus_caducus	extinct	33.9	37.2
Parodarmistus_collisus	extinct	33.9	37.2
Parodarmistus_defectus	extinct	33.9	37.2
Parodarmistus_exanimatus	extinct	33.9	37.2
Parodarmistus_inhibitus	extinct	33.9	37.2
Protenor_imbecillis	extinct	33.9	37.2
Tenor_speluncae	extinct	33.9	37.2
Etirocoris_infernalis	extinct	33.9	37.2
Rhepocoris_praetectus	extinct	33.9	37.2
Rhepocoris_macrescens	extinct	33.9	37.2
Rhepocoris_praevalens	extinct	33.9	37.2
Rhepocoris_propinquans	extinct	33.9	37.2
Rhepocoris_minima	extinct	33.9	37.2
Rhepocoris_praevalens	extinct	33.9	37.2
Orthriocorisa_longipes	extinct	33.9	37.2
Heeria_gulosa	extinct	33.9	37.2
Heeria_lapidosa	extinct	33.9	37.2
Heeria_foeda	extinct	33.9	37.2
Heeria_gulosa	extinct	33.9	37.2
Heeria_lapidosa	extinct	33.9	37.2
Corizus_celatus	extinct	33.9	37.2
Corizus_abditivus	extinct	33.9	37.2
Corizus_somnurnus	extinct	33.9	37.2
Stenopelta_punctulata	extinct	46.2	50.3
Procydnus_pronus	extinct	33.9	37.2
Procydnus_devictus	extinct	33.9	37.2
Procydnus_divexus	extinct	33.9	37.2
Procydnus_quietus	extinct	33.9	37.2
Procydnus_reliquus	extinct	33.9	37.2
Procydnus_vesperus	extinct	33.9	37.2
Procydnus_eatoni	extinct	33.9	37.2
Procydnus_mamillanus	extinct	33.9	37.2
Necrocydnus_vulcanius	extinct	33.9	37.2
Necrocydnus_torpens	extinct	33.9	37.2
Necrocydnus_stygius	extinct	33.9	37.2
Necrocydnus_amyzonus	extinct	33.9	37.2
Necrocydnus_senior	extinct	33.9	37.2
Necrocydnus_solidatus	extinct	33.9	37.2
Necrocydnus_revectus	extinct	33.9	37.2
Necrocydnus_gosiutensis	extinct	46.2	50.3
Thlibomenus_petreus	extinct	33.9	37.2
Thlibomenus_parvus	extinct	33.9	37.2
Thlibomenus_perennatus	extinct	33.9	37.2
Thlibomenus_limosus	extinct	33.9	37.2
Thlibomenus_macer	extinct	33.9	37.2
Naucoridae	extinct	33.9	37.2
Teleoschistus_rigoratus	extinct	33.9	37.2
Teleoschistus_placatus	extinct	33.9	37.2
Thnetoschistus_revulsus	extinct	33.9	37.2
Poteschistus_obnubilus	extinct	33.9	37.2
Cacoschistus_maceriatus	extinct	33.9	37.2
Mataeoschistus_limigenus	extinct	33.9	37.2
Polioschistus_ligatus	extinct	33.9	37.2
Polioschistus_lapidarius	extinct	33.9	37.2
Pentatomites_foliarum	extinct	33.9	37.2
Tiroschistus_indurescens	extinct	33.9	37.2
Thlimmoschistus_gravidatus	extinct	33.9	37.2
Mecocephala	extinct	33.9	37.2
Halobates_ruffoi	extinct	41.3	47.8
Cicadopsyllidium_stenoptilium	extinct	113	125
Liadopsylla_mongolica	extinct	113	125
Dysmorphoptila_notodon	extinct	166.1	170.3
Cycloscytina_gobiensis	extinct	166.1	170.3
Shuragobia_frater	extinct	166.1	170.3
Shuragobia_altaica	extinct	166.1	170.3
Bakharia_gibbera	extinct	166.1	170.3
Bakharia_gibbera	extinct	166.1	170.3
Cristocorixa_similis	extinct	113	125
Haenbea_badamgaravae	extinct	145	152.1
Haenbea_badamgaravae	extinct	145	152.1
Haenbea_badamgaravae	extinct	145	152.1
Haenbea_badamgaravae	extinct	145	152.1
Haenbea_badamgaravae	extinct	145	152.1
Haenbea_badamgaravae	extinct	145	152.1
Haenbea_badamgaravae	extinct	145	152.1
Haenbea_badamgaravae	extinct	145	152.1
Haenbea_badamgaravae	extinct	145	152.1
Haenbea_badamgaravae	extinct	145	152.1
Haenbea_badamgaravae	extinct	166.1	170.3
Diapherinus_ornatipennis	extinct	113	125
Diapherinus_ornatipennis	extinct	113	125
Diapherinus_ornatipennis	extinct	113	125
Diapherinus_ornatipennis	extinct	113	125
Diapherinus_ornatipennis	extinct	113	125
Diapherinus_ornatipennis	extinct	113	125
Diapherinus_ornatipennis	extinct	113	125
Poljanka_kukalovae	extinct	157.3	166.1
Carpenterella_pusilla	extinct	157.3	166.1
Carpenterella_curtipennis	extinct	157.3	166.1
Karatavopsyllidium_asiaticum	extinct	157.3	166.1
Monstrocoreus_quadrimaculatus	extinct	157.3	166.1
Mesopentacoris_costalis	extinct	157.3	166.1
Nectodes_maculatus	extinct	157.3	166.1
Monstrocoreus_quadrimaculatus	extinct	157.3	166.1
Archaecorixa_lata	extinct	157.3	166.1
Nectonaucoris_lariversi	extinct	157.3	166.1
Scutellifer_karatavicus	extinct	157.3	166.1
Monstrocoreus_quadrimaculatus	extinct	157.3	166.1
Archaecorixa_lata	extinct	157.3	166.1
Aidium_pleurale	extinct	157.3	166.1
Mesopentacoris_costalis	extinct	157.3	166.1
Scaphocoris_notatus	extinct	157.3	166.1
Electrococcus_canadensis	extinct	70.6	83.5
Nezara_latitesta	extinct	33.9	37.2
Lygaeus_celasensis	extinct	33.9	37.2
Platypleura	extinct	28.4	33.9
Aphrophora	extinct	28.4	33.9
Aphrophora_brevistylata	extinct	28.4	33.9
Aphrophora_pulchra	extinct	28.4	33.9
Ptyelus_marcatus	extinct	28.4	33.9
Oligonila_defectuosa	extinct	28.4	33.9
Heteroptera	extinct	28.4	33.9
Heterogaster_sundgoviensis	extinct	28.4	33.9
Heterogaster_sundgoviensis	extinct	28.4	33.9
Heterogaster_radobojanus	extinct	28.4	33.9
Aphanus_contractus	extinct	28.4	33.9
Nabis_maculata	extinct	28.4	33.9
Gerridae	extinct	28.4	33.9
Eurydema_retrorsum	extinct	28.4	33.9
Eusarcoris_nuda	extinct	28.4	33.9
Eurygaster_granulosus	extinct	28.4	33.9
Cydnus_sagittifer	extinct	28.4	33.9
Cydnus_cristatus	extinct	28.4	33.9
Cydnus_archaicus	extinct	28.4	33.9
Cydnus_brevicrassus	extinct	28.4	33.9
Cydnus_tertiarius	extinct	28.4	33.9
Cydnus_solutus	extinct	28.4	33.9
Cydnus_dignus	extinct	28.4	33.9
Cydnus_brevicollis	extinct	28.4	33.9
Cydnus_brevicollis	extinct	28.4	33.9
Cydnus_pygmaeus	extinct	28.4	33.9
Cydnus_armiger	extinct	28.4	33.9
Permojassus_australis	extinct	252.17	254.17
Orthoscytina_quinquemedia	extinct	252.17	254.17
Homaloscytina_plana	extinct	252.17	254.17
Permocentrus_trivenulata	extinct	252.17	254.17
Permojassus_dubius	extinct	252.17	254.17
Scytinopteridae	extinct	252.17	254.17
Orthoscytina_mitchelli	extinct	252.17	254.17
Orthoscytina_obliqua	extinct	252.17	254.17
Permoglyphis_belmontensis	extinct	252.17	254.17
Orthoscytina_indistincta	extinct	252.17	254.17
Stenoscytina_australiensis	extinct	252.17	254.17
Permodiphthera_robusta	extinct	252.17	254.17
Permopsyllidium_mitchelli	extinct	252.17	254.17
Orthoscytina_subcostalis	extinct	252.17	254.17
Orthoscytina_belmontensis	extinct	252.17	254.17
Orthoscytina_tetraneura	extinct	252.17	254.17
Orthoscytina_irregularis	extinct	252.17	254.17
Orthoscytina_obliqua	extinct	252.17	254.17
Orthoscytina_pincombei	extinct	252.17	254.17
Elliptoscarta_ovalis	extinct	252.17	254.17
Permobrachus_dubia	extinct	252.17	254.17
Actinoscytina_belmontensis	extinct	252.17	254.17
Permopsyllidium_affine	extinct	252.17	254.17
Protopsyllidium_australe	extinct	252.17	254.17
Protopsyllidium_latipenne	extinct	252.17	254.17
Psocoscytina_bifida	extinct	252.17	254.17
Anomaloscytina_metapteryx	extinct	252.17	254.17
Eochiliocycla_angusta	extinct	252.17	254.17
Eupincombea_postica	extinct	252.17	254.17
Pincombea_media	extinct	252.17	254.17
Permopsyllidium_scytinopteroides	extinct	252.17	254.17
Permopsyllidium_stanleyi	extinct	252.17	254.17
Clavopsyllidium_minutum	extinct	252.17	254.17
Protopsyllidium_sinuatum	extinct	252.17	254.17
Eopsyllidium_delicatulum	extinct	252.17	254.17
Austroscytina_imperfecta	extinct	252.17	254.17
Austroprosbole_maculata	extinct	252.17	254.17
Permobrachus_magnus	extinct	252.17	254.17
Orthoscytina	extinct	252.17	254.17
Homaloscytina_plana	extinct	252.17	254.17
Stanleyana_pulchra	extinct	252.17	254.17
Stenovicia_angustata	extinct	252.17	254.17
Permovicia_obscura	extinct	252.17	254.17
Palaeovicia_incerta	extinct	252.17	254.17
Anomaloscytina_incompleta	extinct	252.17	254.17
Permopsyllidium_evansi	extinct	252.17	254.17
Permelania_permiana	extinct	252.17	254.17
Protopsyllidium_australe	extinct	252.17	254.17
Psyllidella_magna	extinct	252.17	254.17
Pincombea_minuta	extinct	252.17	254.17
Belpsylla_reticulata	extinct	252.17	254.17
Protopincombea_obscura	extinct	252.17	254.17
Permocapitus_globulus	extinct	252.17	254.17
Permocephalus_knighti	extinct	252.17	254.17
Psyllidella_insolita	extinct	252.17	254.17
Homaloscytina_plana	extinct	252.17	254.17
