"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=primates&taxon_reso=species"
"Access Time","Thu 2017-02-02 00:25:30 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","primates"
"","idreso","species"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.117"
"Records Found","2898"
"Records Returned","2898"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"173506","occ","","","16098","Trogolemur cf. amplior","species","52520","","Trogolemur amplior","species","52520","Bridgerian","","50.3","46.2","1737"
"173507","occ","","","16098","Washakius insignis","species","52699","","Washakius insignis","species","52699","Bridgerian","","50.3","46.2","1737"
"173508","occ","","","16098","Omomys carteri","species","49314","","Omomys carteri","species","49314","Bridgerian","","50.3","46.2","1737"
"173524","occ","","","16100","Microsyops cf. elegans","species","48550","","Microsyops elegans","species","47707","Bridgerian","","50.3","46.2","1737"
"173525","occ","","","16100","Notharctus robinsoni","species","49198","","Notharctus robinsoni","species","49198","Bridgerian","","50.3","46.2","1737"
"173526","occ","","","16100","Smilodectes mcgrewi","species","51610","","Smilodectes mcgrewi","species","51610","Bridgerian","","50.3","46.2","1737"
"173527","occ","","","16100","Anaptomorphus westi","species","44026","","Anaptomorphus westi","species","44026","Bridgerian","","50.3","46.2","1737"
"173528","occ","","","16100","Washakius insignis","species","52699","","Washakius insignis","species","52699","Bridgerian","","50.3","46.2","1737"
"173529","occ","","","16100","Omomys carteri","species","49314","","Omomys carteri","species","49314","Bridgerian","","50.3","46.2","1737"
"173541","occ","","","16102","Smilodectes mcgrewi","species","51610","","Smilodectes mcgrewi","species","51610","Bridgerian","","50.3","46.2","1737"
"173554","occ","","","16105","Notharctus robinsoni","species","49198","","Notharctus robinsoni","species","49198","Bridgerian","","50.3","46.2","1737"
"173555","occ","","","16105","Smilodectes mcgrewi","species","51610","","Smilodectes mcgrewi","species","51610","Bridgerian","","50.3","46.2","1737"
"173556","occ","","","16105","Anaptomorphus westi","species","44026","","Anaptomorphus westi","species","44026","Bridgerian","","50.3","46.2","1737"
"173557","occ","","","16105","Omomys carteri","species","49314","","Omomys carteri","species","49314","Bridgerian","","50.3","46.2","1737"
"173565","occ","","","16106","Omomys carteri","species","49314","","Omomys carteri","species","49314","Bridgerian","","50.3","46.2","1737"
"173571","occ","","","16107","Microsyops cf. elegans","species","48550","","Microsyops elegans","species","47707","Bridgerian","","50.3","46.2","1737"
"173572","occ","","","16107","Notharctus robinsoni","species","49198","","Notharctus robinsoni","species","49198","Bridgerian","","50.3","46.2","1737"
"173573","occ","","","16107","Smilodectes mcgrewi","species","51610","","Smilodectes mcgrewi","species","51610","Bridgerian","","50.3","46.2","1737"
"173574","occ","","","16107","Washakius insignis","species","52699","","Washakius insignis","species","52699","Bridgerian","","50.3","46.2","1737"
"173575","occ","","","16107","Omomys carteri","species","49314","","Omomys carteri","species","49314","Bridgerian","","50.3","46.2","1737"
"173584","occ","","","16108","Microsyops cf. elegans","species","48550","","Microsyops elegans","species","47707","Bridgerian","","50.3","46.2","1737"
"173585","occ","","","16108","Smilodectes mcgrewi","species","51610","","Smilodectes mcgrewi","species","51610","Bridgerian","","50.3","46.2","1737"
"173586","occ","","","16108","Washakius insignis","species","52699","","Washakius insignis","species","52699","Bridgerian","","50.3","46.2","1737"
"173587","occ","","","16108","Omomys carteri","species","49314","","Omomys carteri","species","49314","Bridgerian","","50.3","46.2","1737"
"173601","occ","","","16109","Microsyops cf. elegans","species","48550","","Microsyops elegans","species","47707","Bridgerian","","50.3","46.2","1737"
"173602","occ","","","16109","Smilodectes mcgrewi","species","51610","","Smilodectes mcgrewi","species","51610","Bridgerian","","50.3","46.2","1737"
"173603","occ","","","16109","Anaptomorphus westi","species","44026","","Anaptomorphus westi","species","44026","Bridgerian","","50.3","46.2","1737"
"173604","occ","","","16109","cf. Gazinius amplus","species","46584","","Gazinius amplus","species","46584","Bridgerian","","50.3","46.2","1737"
"173605","occ","","","16109","Washakius insignis","species","52699","","Washakius insignis","species","52699","Bridgerian","","50.3","46.2","1737"
"173606","occ","","","16109","Omomys carteri","species","49314","","Omomys carteri","species","49314","Bridgerian","","50.3","46.2","1737"
"173617","occ","","","16111","Microsyops cf. elegans","species","48550","","Microsyops elegans","species","47707","Bridgerian","","50.3","46.2","1737"
"173618","occ","","","16111","Smilodectes mcgrewi","species","51610","","Smilodectes mcgrewi","species","51610","Bridgerian","","50.3","46.2","1737"
"173627","occ","","","16113","Microsyops cf. elegans","species","48550","","Microsyops elegans","species","47707","Bridgerian","","50.3","46.2","1737"
"173628","occ","","","16113","Smilodectes mcgrewi","species","51610","","Smilodectes mcgrewi","species","51610","Bridgerian","","50.3","46.2","1737"
"173629","occ","","","16113","Anaptomorphus westi","species","44026","","Anaptomorphus westi","species","44026","Bridgerian","","50.3","46.2","1737"
"173630","occ","","","16113","Omomys carteri","species","49314","","Omomys carteri","species","49314","Bridgerian","","50.3","46.2","1737"
"173639","occ","","","16114","Microsyops cf. elegans","species","48550","","Microsyops elegans","species","47707","Bridgerian","","50.3","46.2","1737"
"173640","occ","","","16114","Smilodectes mcgrewi","species","51610","","Smilodectes mcgrewi","species","51610","Bridgerian","","50.3","46.2","1737"
"173641","occ","","","16114","Anaptomorphus westi","species","44026","","Anaptomorphus westi","species","44026","Bridgerian","","50.3","46.2","1737"
"173642","occ","","","16114","Uintanius cf. rutherfurdi","species","52568","","Uintanius rutherfurdi","species","47114","Bridgerian","","50.3","46.2","1737"
"173643","occ","","","16114","Omomys carteri","species","49314","","Omomys carteri","species","49314","Bridgerian","","50.3","46.2","1737"
"173657","occ","","","16116","Microsyops cf. elegans","species","48550","","Microsyops elegans","species","47707","Bridgerian","","50.3","46.2","1737"
"173658","occ","","","16116","Smilodectes mcgrewi","species","51610","","Smilodectes mcgrewi","species","51610","Bridgerian","","50.3","46.2","1737"
"173671","occ","","","16118","Omomys carteri","species","49314","","Omomys carteri","species","49314","Bridgerian","","50.3","46.2","1737"
"173675","occ","","","16120","Omomys carteri","species","49314","","Omomys carteri","species","49314","Bridgerian","","50.3","46.2","1737"
"173681","occ","","","16122","Smilodectes mcgrewi","species","51610","","Smilodectes mcgrewi","species","51610","Bridgerian","","50.3","46.2","1737"
"173684","occ","","","16125","Smilodectes mcgrewi","species","51610","","Smilodectes mcgrewi","species","51610","Bridgerian","","50.3","46.2","1737"
"173688","occ","","","16126","Smilodectes mcgrewi","species","51610","","Smilodectes mcgrewi","species","51610","Bridgerian","","50.3","46.2","1737"
"173690","occ","","","16127","Smilodectes mcgrewi","species","51610","","Smilodectes mcgrewi","species","51610","Bridgerian","","50.3","46.2","1737"
"173691","occ","","","16128","Smilodectes mcgrewi","species","51610","","Smilodectes mcgrewi","species","51610","Bridgerian","","50.3","46.2","1737"
"173694","occ","","","16129","Smilodectes mcgrewi","species","51610","","Smilodectes mcgrewi","species","51610","Bridgerian","","50.3","46.2","1737"
"173717","occ","","","16136","Notharctus n. sp. tenebrosus","species","49200","","Notharctus tenebrosus","species","49200","Bridgerian","","50.3","46.2","1623"
"173718","occ","","","16136","Washakius insignis","species","52699","","Washakius insignis","species","52699","Bridgerian","","50.3","46.2","1613"
"173719","occ","2538","","16136","Anaptomorphus aemulus","species","44020","","Anaptomorphus aemulus","species","44020","Bridgerian","","50.3","46.2","1613"
"173731","occ","","","16137","Omomys carteri","species","49314","","Omomys carteri","species","49314","Bridgerian","","50.3","46.2","1404"
"173732","occ","","","16137","Washakius insignis","species","52699","","Washakius insignis","species","52699","Bridgerian","","50.3","46.2","1404"
"173733","occ","","","16137","Microsyops annectens","species","48548","","Microsyops annectens","species","44474","Bridgerian","","50.3","46.2","1404"
"173734","occ","","","16137","Microsyops cf. elegans","species","48550","","Microsyops elegans","species","47707","Bridgerian","","50.3","46.2","1404"
"173762","occ","","","16138","Microsyops annectens","species","48548","","Microsyops annectens","species","44474","Bridgerian","","50.3","46.2","1404"
"173773","occ","","","16139","Washakius insignis","species","52699","","Washakius insignis","species","52699","Bridgerian","","50.3","46.2","1404"
"173874","occ","","","16198","Notharctus cf. venticolus","species","49204","","Notharctus venticolus","species","49204","Bridgerian","","50.3","46.2","1618"
"173875","occ","10093","","16198","Artimonius witteri","species","44327","","Artimonius witteri","species","43694","Bridgerian","","50.3","46.2","7527"
"173900","occ","","","16201","Notharctus tenebrosus","species","49200","","Notharctus tenebrosus","species","49200","Bridgerian","","50.3","46.2","2917"
"173901","occ","","","16201","Notharctus pugnax","species","49197","subjective synonym of","Notharctus tenebrosus","species","49200","Bridgerian","","50.3","46.2","1698"
"173902","occ","","","16201","Washakius insignis","species","52699","","Washakius insignis","species","52699","Bridgerian","","50.3","46.2","1613"
"173924","occ","","","16203","Microsyops cf. elegans","species","48550","","Microsyops elegans","species","47707","Bridgerian","","50.3","46.2","1115"
"173925","occ","","","16203","Omomys carteri","species","49314","","Omomys carteri","species","49314","Bridgerian","","50.3","46.2","1115"
"173926","occ","","","16203","Aycrossia lovei","species","44399","","Aycrossia lovei","species","44399","Bridgerian","","50.3","46.2","1115"
"173953","occ","","","16205","Notharctus tenebrosus","species","49200","","Notharctus tenebrosus","species","49200","Bridgerian","","50.3","46.2","2917"
"173954","occ","","","16205","Notharctus pugnax","species","49197","subjective synonym of","Notharctus tenebrosus","species","49200","Bridgerian","","50.3","46.2","1623"
"173955","occ","2582","","16205","Smilodectes gracilis","species","51609","","Smilodectes gracilis","species","47166","Bridgerian","","50.3","46.2","2917"
"173981","occ","","","16207","Microsyops cf. scottianus","species","48557","","Microsyops scottianus","species","48557","Bridgerian","","50.3","46.2","3329"
"173982","occ","2592","","16207","Megadelphus lundeliusi","species","47998","","Megadelphus lundeliusi","species","45484","Bridgerian","","50.3","46.2","6294"
"173983","occ","","","16207","Uintasorex cf. parvulus","species","52572","","Uintasorex parvulus","species","52572","Bridgerian","","50.3","46.2","3329"
"173985","occ","","","16207","Shoshonius cooperi","species","51543","","Shoshonius cooperi","species","51543","Bridgerian","","50.3","46.2","3329"
"173986","occ","","","16207","Anemorhysis n. sp. natronensis","species","44086","","Anemorhysis natronensis","species","44086","Bridgerian","","50.3","46.2","1045"
"173987","occ","","","16207","Trogolemur n. sp. amplior","species","52520","","Trogolemur amplior","species","52520","Bridgerian","","50.3","46.2","1045"
"173988","occ","","","16207","Trogolemur n. sp. fragilis","species","52521","","Trogolemur fragilis","species","52521","Bridgerian","","50.3","46.2","1045"
"173989","occ","2594","","16207","Absarokius abbotti","species","43687","","Absarokius abbotti","species","44019","Bridgerian","","50.3","46.2","6294"
"173990","occ","2595","","16207","Cantius nunienus","species","44898","","Cantius nunienus","species","50086","Bridgerian","","50.3","46.2","2336"
"174049","occ","","","16210","Notharctus tenebrosus","species","49200","","Notharctus tenebrosus","species","49200","Bridgerian","","50.3","46.2","1638"
"174050","occ","","","16210","Washakius insignis","species","52699","","Washakius insignis","species","52699","Bridgerian","","50.3","46.2","1613"
"174051","occ","","","16210","Anaptomorphus aemulus","species","44020","","Anaptomorphus aemulus","species","44020","Bridgerian","","50.3","46.2","1732"
"174085","occ","","","16218","Notharctus tenebrosus","species","49200","","Notharctus tenebrosus","species","49200","Bridgerian","","50.3","46.2","1441"
"174086","occ","","","16218","Trogolemur myodes","species","52522","","Trogolemur myodes","species","52522","Bridgerian","","50.3","46.2","1441"
"174121","occ","","","16219","Smilodectes gracilis","species","51609","","Smilodectes gracilis","species","47166","Bridgerian","","50.3","46.2","3596"
"174122","occ","","","16219","Omomys carteri","species","49314","","Omomys carteri","species","49314","Bridgerian","","50.3","46.2","3596"
"174123","occ","","","16219","Washakius insignis","species","52699","","Washakius insignis","species","52699","Bridgerian","","50.3","46.2","3596"
"174124","occ","2624","","16219","Anaptomorphus westi","species","44026","","Anaptomorphus westi","species","44026","Bridgerian","","50.3","46.2","3353"
